Time (s),Total A4 (uM),Total B4 (uM)
5.25,250.60000000000002,256.2
5.3,255.3,258.90000000000003
5.35,266.90000000000003,266.7
5.4,269.1,263.1
5.45,277.6,281.40000000000003
5.5,280.8,283.3
5.55,289.8,288.2
5.6,292.7,294.5
5.65,298.7,299.6
5.7,306.5,311.70000000000005
5.75,320.6,321.8
5.8,322.8,324.0
5.85,327.20000000000005,334.0
5.9,336.1,335.5
5.95,347.3,347.70000000000005
6.0,363.90000000000003,366.20000000000005
6.05,382.3,385.90000000000003
6.1,395.40000000000003,394.0
6.15,405.5,405.0
6.2,411.90000000000003,411.5
6.25,429.90000000000003,428.1
6.3,437.1,441.1
6.35,457.3,448.8
6.4,451.0,449.40000000000003
6.45,453.0,449.0
6.5,459.1,458.5
6.55,487.1,478.90000000000003
6.6,482.90000000000003,480.0
6.65,476.6,486.40000000000003
6.7,493.0,488.1
6.75,493.3,500.5
6.8,525.4,518.4
6.85,543.8000000000001,539.8000000000001
6.9,552.4,539.2
6.95,556.7,551.7
7.0,572.6,568.2
7.05,584.0,582.4
7.1,587.5,588.3000000000001
7.15,597.0,597.1
7.2,601.5,601.2
7.25,601.0,599.9
7.3,620.2,621.6
7.35,641.4000000000001,650.4000000000001
7.4,637.3000000000001,642.9000000000001
7.45,660.0,666.4000000000001
7.5,687.6,678.4000000000001
7.55,692.6,687.0
7.6,705.8000000000001,696.6
7.65,716.1,719.5
7.7,731.3000000000001,734.7
7.75,728.0,730.3000000000001
7.8,721.7,732.6
7.85,723.6,727.0
7.9,722.7,726.5
7.95,740.0,739.3000000000001
8.0,756.4000000000001,751.2
8.05,753.6,749.5
8.1,762.2,754.9000000000001
8.15,776.2,772.5
8.2,783.9000000000001,787.5
8.25,777.0,778.5
8.3,807.6,807.0
8.35,814.1,811.7
8.4,830.2,830.6
8.45,833.5,821.7
8.5,843.9000000000001,843.7
8.55,865.1,863.0
8.6,868.6,875.0
8.65,883.4000000000001,875.5
8.7,898.9000000000001,889.9000000000001
8.75,898.2,908.7
8.8,903.7,909.1
8.85,914.3000000000001,920.9000000000001
8.9,927.2,930.3000000000001
8.95,953.3000000000001,961.1
9.0,973.4000000000001,982.0
9.05,1001.5,996.9000000000001
9.1,1027.0,1030.1000000000001
9.15,1040.3,1037.7
9.2,1068.1000000000001,1062.9
9.25,1079.0,1080.0
9.3,1101.8,1097.6000000000001
9.35,1117.8,1108.8
9.4,1140.7,1126.2
9.45,1142.7,1144.7
9.5,1153.5,1150.5
9.55,1171.1000000000001,1178.1000000000001
9.6,1173.8,1174.0
9.65,1159.6000000000001,1158.6000000000001
9.7,1164.7,1154.3
9.75,1203.7,1194.9
9.8,1224.2,1226.7
9.85,1251.7,1266.0
9.9,1280.2,1275.5
9.95,1294.7,1296.6000000000001
10.0,1311.0,1318.5
