Time (s),Total A4 (uM),Total B4 (uM)
4.45,115.10000000000001,114.9
4.5,112.9,112.30000000000001
4.55,113.9,121.30000000000001
4.6,120.80000000000001,120.0
4.65,120.9,122.9
4.7,126.60000000000001,126.2
4.75,131.6,125.7
4.8,133.4,131.4
4.85,135.20000000000002,135.6
4.9,132.1,128.3
4.95,125.7,127.80000000000001
5.0,129.9,128.9
5.05,130.4,135.4
5.1,137.1,136.1
5.15,148.8,150.4
5.2,148.9,151.8
5.25,152.5,150.5
5.3,153.5,151.4
5.35,144.5,143.5
5.4,145.8,146.4
5.45,162.20000000000002,164.60000000000002
5.5,159.8,160.20000000000002
5.55,160.10000000000002,161.10000000000002
5.6,162.70000000000002,159.9
5.65,160.4,165.70000000000002
5.7,155.10000000000002,151.5
5.75,160.60000000000002,155.4
5.8,158.70000000000002,161.8
5.85,158.70000000000002,158.20000000000002
5.9,157.5,156.20000000000002
5.95,157.10000000000002,155.4
6.0,156.0,160.60000000000002
6.05,166.5,168.70000000000002
6.1,177.4,177.70000000000002
6.15,170.10000000000002,172.9
6.2,171.70000000000002,173.3
6.25,171.10000000000002,173.8
6.3,174.10000000000002,173.8
6.35,177.70000000000002,181.0
6.4,181.0,182.9
6.45,188.5,186.0
6.5,179.60000000000002,181.10000000000002
6.55,180.70000000000002,176.10000000000002
6.6,177.3,179.9
6.65,183.60000000000002,180.9
6.7,192.8,189.3
6.75,192.5,194.0
6.8,203.70000000000002,198.5
6.85,198.9,197.60000000000002
6.9,197.9,199.5
6.95,191.9,193.5
7.0,198.20000000000002,198.5
7.05,200.70000000000002,201.60000000000002
7.1,200.9,199.10000000000002
7.15,200.3,196.70000000000002
7.2,198.4,200.9
7.25,199.10000000000002,196.3
7.3,198.20000000000002,193.20000000000002
7.35,201.10000000000002,203.4
7.4,215.3,216.0
7.45,218.9,214.8
7.5,222.9,224.70000000000002
7.55,225.60000000000002,226.8
7.6,227.4,227.70000000000002
7.65,224.20000000000002,225.70000000000002
7.7,225.5,222.5
7.75,215.8,215.60000000000002
7.8,215.4,217.9
7.85,217.5,220.0
7.9,216.8,223.70000000000002
7.95,214.5,217.5
8.0,213.3,211.8
8.05,214.5,218.5
8.1,224.20000000000002,227.0
8.15,223.70000000000002,227.70000000000002
8.2,231.10000000000002,235.10000000000002
8.25,235.8,233.20000000000002
8.3,228.8,230.0
8.35,226.9,228.0
8.4,224.60000000000002,226.70000000000002
8.45,218.0,218.20000000000002
8.5,236.5,234.0
8.55,216.4,223.60000000000002
8.6,229.20000000000002,231.9
8.65,229.4,232.20000000000002
8.7,232.70000000000002,232.8
8.75,228.9,228.0
8.8,219.0,225.60000000000002
8.85,221.4,227.10000000000002
8.9,212.9,212.20000000000002
8.95,214.4,208.9
9.0,209.9,207.5
9.05,211.60000000000002,210.8
9.1,212.3,212.70000000000002
9.15,212.3,207.9
9.2,213.3,210.20000000000002
9.25,218.10000000000002,213.70000000000002
9.3,205.10000000000002,210.60000000000002
9.35,203.9,210.9
9.4,211.0,213.8
9.45,212.70000000000002,215.0
9.5,217.3,215.5
9.55,222.4,223.0
9.6,231.4,229.5
9.65,231.4,225.9
9.7,232.9,231.5
9.75,231.0,235.3
9.8,241.5,239.4
9.85,247.3,246.60000000000002
9.9,256.7,256.1
9.95,247.70000000000002,243.3
10.0,248.0,247.0
