Time (ms),Total A4 (uM),Total B4 (uM)
0.0,1.384,1.384
2.000009999996102,19.375999999999998,11.072
4.000009999984225,22.144,16.607999999999997
6.000009999972347,24.912,34.599999999999994
8.00000999996047,33.215999999999994,38.751999999999995
10.000009999948592,35.983999999999995,59.51199999999999
12.000009999936713,40.135999999999996,51.208
14.000009999924837,42.903999999999996,58.12799999999999
16.000009999978012,53.976,58.12799999999999
18.00000000031308,59.51199999999999,65.048
20.000000000648146,63.663999999999994,67.81599999999999
22.00000000098321,62.279999999999994,71.96799999999999
24.000000001318284,60.895999999999994,52.592
26.000000001653344,60.895999999999994,70.58399999999999
28.000000001988415,70.58399999999999,67.81599999999999
30.000000002323482,89.96,83.03999999999999
32.000000002658545,88.576,84.42399999999999
34.000000002993616,92.728,80.27199999999999
36.00000000332868,87.192,81.65599999999999
38.00000000366375,89.96,74.73599999999999
40.000000003998814,84.42399999999999,88.576
42.000000004333884,85.80799999999999,87.192
44.00000000466895,95.496,98.264
46.00000000500402,95.496,99.648
48.00000000533908,101.032,102.416
50.00000000567415,101.032,92.728
52.000000006009216,92.728,99.648
54.00000000634429,94.112,98.264
56.00000000667935,105.184,85.80799999999999
58.00000000701443,109.336,96.88
60.000000007349485,117.63999999999999,109.336
62.00000000768456,121.79199999999999,110.72
64.00000000697878,117.63999999999999,103.8
66.00000000592607,120.40799999999999,124.55999999999999
68.00000000487336,123.17599999999999,137.016
70.00000000382063,123.17599999999999,135.63199999999998
72.00000000276792,141.16799999999998,139.784
74.00000000171522,150.856,138.39999999999998
76.00000000066251,143.93599999999998,135.63199999999998
78.00000999960979,153.624,153.624
80.00000999855708,157.77599999999998,164.696
82.00000999750436,164.696,166.07999999999998
84.00000999645165,168.84799999999998,163.31199999999998
86.00000999539894,175.768,161.928
88.00000999434621,166.07999999999998,160.54399999999998
90.00000999329352,152.23999999999998,152.23999999999998
92.00000999224079,152.23999999999998,146.70399999999998
94.0000099911881,146.70399999999998,153.624
96.0000099901354,146.70399999999998,146.70399999999998
98.00000998908267,159.16,152.23999999999998
100.00000998802996,156.392,153.624
102.00000998697723,160.54399999999998,157.77599999999998
104.00000998592454,164.696,161.928
106.00000998487184,163.31199999999998,171.61599999999999
108.00000998381913,159.16,156.392
110.0000099827664,156.392,159.16
112.00000998171369,166.07999999999998,161.928
114.00000998066096,157.77599999999998,167.464
116.00000997960827,157.77599999999998,160.54399999999998
118.00000997855554,167.464,156.392
120.00000997750284,156.392,163.31199999999998
122.00000997645014,159.16,159.16
124.00000997539742,153.624,155.00799999999998
126.0000099743447,160.54399999999998,143.93599999999998
128.000009973292,157.77599999999998,155.00799999999998
130.0000099722393,153.624,157.77599999999998
132.00000997118659,141.16799999999998,153.624
134.00000997013387,143.93599999999998,145.32
136.00000996908116,160.54399999999998,143.93599999999998
138.00000996802845,161.928,153.624
140.00000996697574,170.232,164.696
142.00000996592303,156.392,161.928
144.00000996487032,161.928,168.84799999999998
146.0000099638176,159.16,155.00799999999998
148.0000099627649,149.47199999999998,138.39999999999998
150.00000996171215,149.47199999999998,143.93599999999998
152.00000996065947,148.088,137.016
154.00000995960676,160.54399999999998,138.39999999999998
156.00000995855405,155.00799999999998,131.48
158.00000995750133,128.712,134.248
160.00000995644862,141.16799999999998,125.94399999999999
162.0000099553959,130.096,124.55999999999999
164.0000099543432,121.79199999999999,114.87199999999999
166.0000099532905,105.184,105.184
168.00000995223775,105.184,109.336
170.00000995118506,105.184,106.568
172.00000995013235,106.568,98.264
174.00000994907967,99.648,91.344
176.00000994802693,91.344,91.344
178.00000994697422,96.88,95.496
180.0000099459215,91.344,91.344
182.00000994486882,92.728,83.03999999999999
184.00000994381608,83.03999999999999,91.344
