Time (ms),Total A4 (uM),Total B4 (uM)
0.0,1.384,1.384
2.000009999996102,15.223999999999998,20.759999999999998
4.000009999984225,31.831999999999997,23.528
6.000009999972347,35.983999999999995,41.519999999999996
8.00000999996047,48.44,48.44
10.000009999948592,59.51199999999999,59.51199999999999
12.000009999936713,60.895999999999994,60.895999999999994
14.000009999924837,63.663999999999994,59.51199999999999
16.000009999978012,60.895999999999994,62.279999999999994
18.00000000031308,56.74399999999999,56.74399999999999
20.000000000648146,70.58399999999999,62.279999999999994
22.00000000098321,78.88799999999999,76.11999999999999
24.000000001318284,78.88799999999999,78.88799999999999
26.000000001653344,65.048,81.65599999999999
28.000000001988415,67.81599999999999,81.65599999999999
30.000000002323482,88.576,80.27199999999999
32.000000002658545,87.192,80.27199999999999
34.000000002993616,89.96,74.73599999999999
36.00000000332868,92.728,89.96
38.00000000366375,85.80799999999999,101.032
40.000000003998814,91.344,95.496
42.000000004333884,92.728,91.344
44.00000000466895,89.96,102.416
46.00000000500402,95.496,96.88
48.00000000533908,94.112,94.112
50.00000000567415,85.80799999999999,101.032
52.000000006009216,89.96,94.112
54.00000000634429,85.80799999999999,91.344
56.00000000667935,96.88,98.264
58.00000000701443,92.728,99.648
60.000000007349485,95.496,103.8
62.00000000768456,109.336,120.40799999999999
64.00000000697878,116.25599999999999,124.55999999999999
66.00000000592607,105.184,113.48799999999999
68.00000000487336,103.8,112.10399999999998
70.00000000382063,112.10399999999998,113.48799999999999
72.00000000276792,119.02399999999999,120.40799999999999
74.00000000171522,116.25599999999999,124.55999999999999
76.00000000066251,121.79199999999999,130.096
78.00000999960979,123.17599999999999,125.94399999999999
80.00000999855708,128.712,138.39999999999998
82.00000999750436,128.712,137.016
84.00000999645165,139.784,137.016
86.00000999539894,130.096,134.248
88.00000999434621,127.32799999999999,128.712
90.00000999329352,134.248,127.32799999999999
92.00000999224079,120.40799999999999,125.94399999999999
94.0000099911881,135.63199999999998,130.096
96.0000099901354,135.63199999999998,138.39999999999998
98.00000998908267,131.48,143.93599999999998
100.00000998802996,131.48,142.552
102.00000998697723,125.94399999999999,132.86399999999998
104.00000998592454,120.40799999999999,123.17599999999999
106.00000998487184,128.712,137.016
108.00000998381913,119.02399999999999,127.32799999999999
110.0000099827664,117.63999999999999,121.79199999999999
112.00000998171369,125.94399999999999,120.40799999999999
114.00000998066096,124.55999999999999,119.02399999999999
116.00000997960827,127.32799999999999,139.784
118.00000997855554,131.48,130.096
120.00000997750284,134.248,128.712
122.00000997645014,127.32799999999999,124.55999999999999
124.00000997539742,120.40799999999999,125.94399999999999
126.0000099743447,137.016,143.93599999999998
128.000009973292,146.70399999999998,142.552
130.0000099722393,153.624,149.47199999999998
132.00000997118659,153.624,155.00799999999998
134.00000997013387,155.00799999999998,149.47199999999998
136.00000996908116,153.624,142.552
138.00000996802845,146.70399999999998,148.088
140.00000996697574,145.32,153.624
142.00000996592303,159.16,168.84799999999998
144.00000996487032,155.00799999999998,166.07999999999998
146.0000099638176,168.84799999999998,168.84799999999998
148.0000099627649,163.31199999999998,157.77599999999998
150.00000996171215,156.392,161.928
152.00000996065947,159.16,164.696
154.00000995960676,156.392,168.84799999999998
156.00000995855405,153.624,166.07999999999998
158.00000995750133,163.31199999999998,164.696
160.00000995644862,167.464,160.54399999999998
162.0000099553959,178.53599999999997,168.84799999999998
164.0000099543432,167.464,171.61599999999999
166.0000099532905,168.84799999999998,171.61599999999999
168.00000995223775,175.768,156.392
170.00000995118506,166.07999999999998,157.77599999999998
172.00000995013235,177.152,160.54399999999998
174.00000994907967,168.84799999999998,157.77599999999998
176.00000994802693,168.84799999999998,157.77599999999998
178.00000994697422,170.232,167.464
180.0000099459215,159.16,160.54399999999998
182.00000994486882,163.31199999999998,161.928
184.00000994381608,170.232,171.61599999999999
186.00000994276337,179.92,177.152
188.00000994171066,179.92,170.232
190.00000994065795,171.61599999999999,181.30399999999997
192.00000993960526,166.07999999999998,177.152
194.0000099385525,188.224,182.688
196.0000099374998,181.30399999999997,195.14399999999998
198.0000099364471,177.152,170.232
200.00000993539442,171.61599999999999,171.61599999999999
202.00000993434168,177.152,170.232
204.00000993328896,171.61599999999999,174.384
206.00000993223625,157.77599999999998,167.464
208.00000993118357,167.464,161.928
210.0000099301308,177.152,160.54399999999998
212.00000992907812,166.07999999999998,160.54399999999998
214.0000099280254,179.92,157.77599999999998
216.0000099269727,171.61599999999999,164.696
218.00000992592,167.464,159.16
220.00000992486727,166.07999999999998,163.31199999999998
222.00000992381453,177.152,160.54399999999998
224.00000992276185,179.92,156.392
226.00000992170916,184.07199999999997,161.928
228.0000099206564,177.152,166.07999999999998
230.0000099196037,160.54399999999998,156.392
232.00000991855106,155.00799999999998,160.54399999999998
234.00000991749832,161.928,167.464
236.0000099164456,184.07199999999997,177.152
