Time (ms),Total A4 (uM),Total B4 (uM)
0.0,1.384,1.384
2.000009999996102,20.759999999999998,17.991999999999997
4.000009999984225,35.983999999999995,41.519999999999996
6.000009999972347,37.367999999999995,34.599999999999994
8.00000999996047,49.824,45.672
10.000009999948592,53.976,47.056
12.000009999936713,49.824,48.44
14.000009999924837,48.44,51.208
16.000009999978012,60.895999999999994,67.81599999999999
18.00000000031308,67.81599999999999,65.048
20.000000000648146,48.44,65.048
22.00000000098321,60.895999999999994,62.279999999999994
24.000000001318284,56.74399999999999,59.51199999999999
26.000000001653344,65.048,51.208
28.000000001988415,69.19999999999999,59.51199999999999
30.000000002323482,76.11999999999999,63.663999999999994
32.000000002658545,69.19999999999999,65.048
34.000000002993616,69.19999999999999,69.19999999999999
36.00000000332868,71.96799999999999,78.88799999999999
38.00000000366375,80.27199999999999,87.192
40.000000003998814,84.42399999999999,85.80799999999999
42.000000004333884,95.496,99.648
44.00000000466895,96.88,96.88
46.00000000500402,96.88,103.8
48.00000000533908,99.648,102.416
50.00000000567415,107.952,102.416
52.000000006009216,112.10399999999998,102.416
54.00000000634429,101.032,99.648
56.00000000667935,94.112,103.8
58.00000000701443,101.032,110.72
60.000000007349485,117.63999999999999,121.79199999999999
62.00000000768456,113.48799999999999,112.10399999999998
64.00000000697878,116.25599999999999,109.336
66.00000000592607,116.25599999999999,109.336
68.00000000487336,99.648,103.8
70.00000000382063,112.10399999999998,105.184
72.00000000276792,112.10399999999998,119.02399999999999
74.00000000171522,117.63999999999999,109.336
76.00000000066251,112.10399999999998,110.72
78.00000999960979,106.568,120.40799999999999
80.00000999855708,109.336,117.63999999999999
82.00000999750436,119.02399999999999,125.94399999999999
84.00000999645165,119.02399999999999,125.94399999999999
86.00000999539894,121.79199999999999,117.63999999999999
88.00000999434621,114.87199999999999,123.17599999999999
90.00000999329352,113.48799999999999,125.94399999999999
92.00000999224079,125.94399999999999,114.87199999999999
94.0000099911881,128.712,117.63999999999999
96.0000099901354,124.55999999999999,113.48799999999999
98.00000998908267,114.87199999999999,110.72
100.00000998802996,116.25599999999999,120.40799999999999
102.00000998697723,127.32799999999999,120.40799999999999
104.00000998592454,137.016,123.17599999999999
106.00000998487184,128.712,131.48
108.00000998381913,135.63199999999998,130.096
110.0000099827664,131.48,132.86399999999998
112.00000998171369,130.096,128.712
114.00000998066096,124.55999999999999,121.79199999999999
116.00000997960827,128.712,131.48
118.00000997855554,110.72,120.40799999999999
120.00000997750284,112.10399999999998,119.02399999999999
122.00000997645014,117.63999999999999,131.48
124.00000997539742,112.10399999999998,117.63999999999999
126.0000099743447,119.02399999999999,114.87199999999999
128.000009973292,117.63999999999999,120.40799999999999
130.0000099722393,134.248,127.32799999999999
132.00000997118659,141.16799999999998,134.248
134.00000997013387,141.16799999999998,128.712
136.00000996908116,138.39999999999998,134.248
138.00000996802845,131.48,149.47199999999998
140.00000996697574,127.32799999999999,138.39999999999998
142.00000996592303,138.39999999999998,135.63199999999998
144.00000996487032,142.552,131.48
146.0000099638176,143.93599999999998,128.712
148.0000099627649,141.16799999999998,125.94399999999999
150.00000996171215,125.94399999999999,135.63199999999998
152.00000996065947,132.86399999999998,139.784
154.00000995960676,139.784,130.096
156.00000995855405,145.32,141.16799999999998
158.00000995750133,145.32,143.93599999999998
160.00000995644862,148.088,145.32
162.0000099553959,142.552,130.096
164.0000099543432,139.784,127.32799999999999
166.0000099532905,125.94399999999999,114.87199999999999
168.00000995223775,132.86399999999998,121.79199999999999
170.00000995118506,134.248,128.712
172.00000995013235,116.25599999999999,131.48
174.00000994907967,123.17599999999999,116.25599999999999
176.00000994802693,130.096,117.63999999999999
178.00000994697422,134.248,120.40799999999999
180.0000099459215,132.86399999999998,128.712
182.00000994486882,132.86399999999998,130.096
184.00000994381608,123.17599999999999,121.79199999999999
186.00000994276337,139.784,128.712
188.00000994171066,134.248,124.55999999999999
190.00000994065795,145.32,130.096
192.00000993960526,137.016,132.86399999999998
194.0000099385525,125.94399999999999,123.17599999999999
196.0000099374998,138.39999999999998,135.63199999999998
198.0000099364471,138.39999999999998,139.784
200.00000993539442,137.016,123.17599999999999
202.00000993434168,132.86399999999998,125.94399999999999
204.00000993328896,127.32799999999999,125.94399999999999
206.00000993223625,117.63999999999999,125.94399999999999
208.00000993118357,114.87199999999999,116.25599999999999
210.0000099301308,109.336,101.032
212.00000992907812,114.87199999999999,105.184
214.0000099280254,109.336,109.336
