Time (ms),Total A4 (uM),Total B4 (uM)
0.0,1.384,1.384
2.000009999996102,24.912,29.063999999999997
4.000009999984225,27.68,20.759999999999998
6.000009999972347,37.367999999999995,33.215999999999994
8.00000999996047,42.903999999999996,41.519999999999996
10.000009999948592,35.983999999999995,49.824
12.000009999936713,40.135999999999996,45.672
14.000009999924837,44.288,53.976
16.000009999978012,48.44,58.12799999999999
18.00000000031308,59.51199999999999,48.44
20.000000000648146,48.44,52.592
22.00000000098321,60.895999999999994,48.44
24.000000001318284,63.663999999999994,60.895999999999994
26.000000001653344,71.96799999999999,70.58399999999999
28.000000001988415,76.11999999999999,73.35199999999999
30.000000002323482,85.80799999999999,85.80799999999999
32.000000002658545,92.728,88.576
34.000000002993616,94.112,101.032
36.00000000332868,101.032,101.032
38.00000000366375,96.88,103.8
40.000000003998814,96.88,105.184
42.000000004333884,113.48799999999999,103.8
44.00000000466895,106.568,110.72
46.00000000500402,107.952,113.48799999999999
48.00000000533908,125.94399999999999,116.25599999999999
50.00000000567415,124.55999999999999,119.02399999999999
52.000000006009216,131.48,131.48
54.00000000634429,143.93599999999998,125.94399999999999
56.00000000667935,143.93599999999998,137.016
58.00000000701443,150.856,141.16799999999998
60.000000007349485,139.784,132.86399999999998
62.00000000768456,132.86399999999998,138.39999999999998
64.00000000697878,143.93599999999998,134.248
66.00000000592607,125.94399999999999,127.32799999999999
68.00000000487336,130.096,125.94399999999999
70.00000000382063,128.712,128.712
72.00000000276792,119.02399999999999,128.712
74.00000000171522,123.17599999999999,138.39999999999998
76.00000000066251,128.712,134.248
78.00000999960979,134.248,120.40799999999999
80.00000999855708,119.02399999999999,131.48
82.00000999750436,132.86399999999998,150.856
84.00000999645165,145.32,139.784
86.00000999539894,152.23999999999998,155.00799999999998
88.00000999434621,145.32,143.93599999999998
90.00000999329352,156.392,146.70399999999998
92.00000999224079,153.624,135.63199999999998
94.0000099911881,148.088,130.096
96.0000099901354,146.70399999999998,138.39999999999998
98.00000998908267,141.16799999999998,135.63199999999998
100.00000998802996,141.16799999999998,138.39999999999998
102.00000998697723,150.856,139.784
104.00000998592454,145.32,139.784
106.00000998487184,148.088,142.552
108.00000998381913,146.70399999999998,148.088
