Time (ms),Total A4 (uM),Total B4 (uM)
0.0,1.384,1.384
2.000009999996102,11.072,16.607999999999997
4.000009999984225,26.296,19.375999999999998
6.000009999972347,27.68,35.983999999999995
8.00000999996047,40.135999999999996,38.751999999999995
10.000009999948592,47.056,45.672
12.000009999936713,48.44,41.519999999999996
14.000009999924837,53.976,52.592
16.000009999978012,53.976,56.74399999999999
18.00000000031308,55.36,55.36
20.000000000648146,63.663999999999994,59.51199999999999
22.00000000098321,65.048,70.58399999999999
24.000000001318284,71.96799999999999,66.43199999999999
26.000000001653344,71.96799999999999,78.88799999999999
28.000000001988415,88.576,78.88799999999999
30.000000002323482,94.112,74.73599999999999
32.000000002658545,76.11999999999999,80.27199999999999
34.000000002993616,91.344,85.80799999999999
36.00000000332868,89.96,89.96
38.00000000366375,98.264,91.344
40.000000003998814,99.648,89.96
42.000000004333884,105.184,101.032
44.00000000466895,83.03999999999999,91.344
46.00000000500402,81.65599999999999,85.80799999999999
48.00000000533908,89.96,94.112
50.00000000567415,87.192,80.27199999999999
52.000000006009216,84.42399999999999,81.65599999999999
54.00000000634429,83.03999999999999,85.80799999999999
56.00000000667935,81.65599999999999,83.03999999999999
58.00000000701443,95.496,91.344
60.000000007349485,96.88,94.112
62.00000000768456,83.03999999999999,83.03999999999999
64.00000000697878,95.496,87.192
66.00000000592607,89.96,80.27199999999999
68.00000000487336,84.42399999999999,89.96
70.00000000382063,85.80799999999999,91.344
72.00000000276792,94.112,94.112
74.00000000171522,85.80799999999999,83.03999999999999
76.00000000066251,80.27199999999999,80.27199999999999
78.00000999960979,84.42399999999999,80.27199999999999
80.00000999855708,80.27199999999999,92.728
82.00000999750436,89.96,88.576
84.00000999645165,98.264,92.728
86.00000999539894,84.42399999999999,89.96
88.00000999434621,89.96,103.8
90.00000999329352,102.416,96.88
92.00000999224079,95.496,109.336
94.0000099911881,109.336,106.568
96.0000099901354,116.25599999999999,105.184
98.00000998908267,119.02399999999999,106.568
100.00000998802996,105.184,98.264
102.00000998697723,109.336,101.032
104.00000998592454,117.63999999999999,103.8
106.00000998487184,107.952,109.336
108.00000998381913,106.568,110.72
110.0000099827664,109.336,107.952
112.00000998171369,98.264,102.416
114.00000998066096,103.8,105.184
116.00000997960827,106.568,107.952
118.00000997855554,106.568,99.648
120.00000997750284,107.952,94.112
122.00000997645014,109.336,95.496
124.00000997539742,88.576,88.576
126.0000099743447,88.576,78.88799999999999
128.000009973292,87.192,95.496
130.0000099722393,92.728,101.032
132.00000997118659,92.728,95.496
134.00000997013387,101.032,98.264
136.00000996908116,109.336,96.88
138.00000996802845,105.184,99.648
140.00000996697574,114.87199999999999,101.032
142.00000996592303,110.72,113.48799999999999
144.00000996487032,113.48799999999999,113.48799999999999
146.0000099638176,102.416,105.184
148.0000099627649,89.96,107.952
150.00000996171215,81.65599999999999,95.496
152.00000996065947,85.80799999999999,78.88799999999999
154.00000995960676,92.728,76.11999999999999
156.00000995855405,81.65599999999999,92.728
158.00000995750133,92.728,94.112
160.00000995644862,88.576,88.576
162.0000099553959,88.576,87.192
164.0000099543432,109.336,98.264
166.0000099532905,107.952,101.032
168.00000995223775,105.184,88.576
170.00000995118506,94.112,84.42399999999999
172.00000995013235,91.344,88.576
174.00000994907967,85.80799999999999,69.19999999999999
176.00000994802693,74.73599999999999,65.048
178.00000994697422,73.35199999999999,77.50399999999999
180.0000099459215,69.19999999999999,78.88799999999999
182.00000994486882,83.03999999999999,78.88799999999999
184.00000994381608,78.88799999999999,80.27199999999999
186.00000994276337,76.11999999999999,92.728
188.00000994171066,87.192,76.11999999999999
190.00000994065795,85.80799999999999,91.344
192.00000993960526,85.80799999999999,91.344
194.0000099385525,94.112,96.88
196.0000099374998,95.496,92.728
198.0000099364471,96.88,88.576
200.00000993539442,92.728,80.27199999999999
202.00000993434168,94.112,85.80799999999999
204.00000993328896,96.88,85.80799999999999
206.00000993223625,89.96,91.344
208.00000993118357,89.96,98.264
210.0000099301308,80.27199999999999,84.42399999999999
212.00000992907812,76.11999999999999,71.96799999999999
214.0000099280254,73.35199999999999,73.35199999999999
216.0000099269727,67.81599999999999,67.81599999999999
218.00000992592,73.35199999999999,63.663999999999994
220.00000992486727,62.279999999999994,66.43199999999999
222.00000992381453,76.11999999999999,91.344
224.00000992276185,89.96,94.112
226.00000992170916,89.96,106.568
228.0000099206564,99.648,106.568
230.0000099196037,112.10399999999998,107.952
232.00000991855106,110.72,110.72
234.00000991749832,120.40799999999999,112.10399999999998
236.0000099164456,124.55999999999999,128.712
238.00000991539292,128.712,137.016
240.0000099143401,139.784,134.248
242.00000991328747,145.32,145.32
244.0000099122347,149.47199999999998,143.93599999999998
