Time (ms),Total A4 (uM),Total B4 (uM)
0.0,1.384,1.384
2.000009999996102,15.223999999999998,26.296
4.000009999984225,29.063999999999997,34.599999999999994
6.000009999972347,45.672,44.288
8.00000999996047,49.824,49.824
10.000009999948592,62.279999999999994,48.44
12.000009999936713,67.81599999999999,60.895999999999994
14.000009999924837,62.279999999999994,66.43199999999999
16.000009999978012,80.27199999999999,76.11999999999999
18.00000000031308,84.42399999999999,77.50399999999999
20.000000000648146,78.88799999999999,74.73599999999999
22.00000000098321,84.42399999999999,89.96
24.000000001318284,87.192,74.73599999999999
26.000000001653344,83.03999999999999,81.65599999999999
28.000000001988415,87.192,76.11999999999999
30.000000002323482,88.576,74.73599999999999
32.000000002658545,94.112,76.11999999999999
34.000000002993616,85.80799999999999,84.42399999999999
36.00000000332868,84.42399999999999,78.88799999999999
38.00000000366375,76.11999999999999,85.80799999999999
40.000000003998814,80.27199999999999,89.96
42.000000004333884,102.416,96.88
44.00000000466895,101.032,112.10399999999998
46.00000000500402,101.032,102.416
48.00000000533908,105.184,119.02399999999999
50.00000000567415,103.8,106.568
52.000000006009216,99.648,99.648
54.00000000634429,101.032,92.728
56.00000000667935,110.72,91.344
58.00000000701443,98.264,89.96
60.000000007349485,89.96,88.576
62.00000000768456,92.728,95.496
64.00000000697878,98.264,85.80799999999999
66.00000000592607,103.8,95.496
68.00000000487336,102.416,105.184
70.00000000382063,110.72,88.576
72.00000000276792,107.952,88.576
74.00000000171522,107.952,98.264
76.00000000066251,107.952,101.032
78.00000999960979,109.336,103.8
80.00000999855708,119.02399999999999,106.568
82.00000999750436,107.952,110.72
84.00000999645165,105.184,106.568
86.00000999539894,106.568,105.184
88.00000999434621,124.55999999999999,127.32799999999999
90.00000999329352,125.94399999999999,114.87199999999999
92.00000999224079,106.568,107.952
94.0000099911881,112.10399999999998,112.10399999999998
96.0000099901354,107.952,103.8
98.00000998908267,112.10399999999998,114.87199999999999
100.00000998802996,105.184,120.40799999999999
102.00000998697723,121.79199999999999,119.02399999999999
104.00000998592454,114.87199999999999,120.40799999999999
106.00000998487184,113.48799999999999,120.40799999999999
108.00000998381913,116.25599999999999,114.87199999999999
110.0000099827664,121.79199999999999,112.10399999999998
112.00000998171369,130.096,121.79199999999999
114.00000998066096,127.32799999999999,125.94399999999999
116.00000997960827,128.712,127.32799999999999
118.00000997855554,137.016,124.55999999999999
120.00000997750284,135.63199999999998,131.48
122.00000997645014,145.32,125.94399999999999
124.00000997539742,138.39999999999998,137.016
126.0000099743447,146.70399999999998,143.93599999999998
128.000009973292,132.86399999999998,132.86399999999998
130.0000099722393,142.552,130.096
132.00000997118659,142.552,132.86399999999998
134.00000997013387,155.00799999999998,160.54399999999998
136.00000996908116,150.856,148.088
