Time (ms),Total A4 (uM),Total B4 (uM)
0.0,1.384,1.384
2.000009999996102,13.84,26.296
4.000009999984225,27.68,23.528
6.000009999972347,38.751999999999995,34.599999999999994
8.00000999996047,41.519999999999996,42.903999999999996
10.000009999948592,49.824,42.903999999999996
12.000009999936713,45.672,59.51199999999999
14.000009999924837,48.44,58.12799999999999
16.000009999978012,56.74399999999999,56.74399999999999
18.00000000031308,67.81599999999999,59.51199999999999
20.000000000648146,73.35199999999999,69.19999999999999
22.00000000098321,70.58399999999999,74.73599999999999
24.000000001318284,69.19999999999999,76.11999999999999
26.000000001653344,73.35199999999999,71.96799999999999
28.000000001988415,83.03999999999999,83.03999999999999
30.000000002323482,87.192,87.192
32.000000002658545,91.344,95.496
34.000000002993616,88.576,95.496
36.00000000332868,84.42399999999999,91.344
38.00000000366375,91.344,94.112
40.000000003998814,99.648,88.576
42.000000004333884,81.65599999999999,83.03999999999999
44.00000000466895,84.42399999999999,81.65599999999999
46.00000000500402,87.192,85.80799999999999
48.00000000533908,71.96799999999999,78.88799999999999
50.00000000567415,78.88799999999999,89.96
52.000000006009216,89.96,83.03999999999999
54.00000000634429,83.03999999999999,81.65599999999999
56.00000000667935,89.96,85.80799999999999
58.00000000701443,89.96,84.42399999999999
60.000000007349485,102.416,92.728
62.00000000768456,105.184,99.648
64.00000000697878,113.48799999999999,84.42399999999999
66.00000000592607,109.336,94.112
68.00000000487336,106.568,101.032
70.00000000382063,112.10399999999998,105.184
72.00000000276792,114.87199999999999,114.87199999999999
74.00000000171522,95.496,106.568
76.00000000066251,91.344,106.568
78.00000999960979,102.416,106.568
80.00000999855708,106.568,113.48799999999999
82.00000999750436,113.48799999999999,112.10399999999998
84.00000999645165,119.02399999999999,117.63999999999999
86.00000999539894,112.10399999999998,106.568
88.00000999434621,110.72,107.952
90.00000999329352,114.87199999999999,114.87199999999999
92.00000999224079,116.25599999999999,113.48799999999999
94.0000099911881,110.72,110.72
96.0000099901354,103.8,112.10399999999998
98.00000998908267,98.264,113.48799999999999
100.00000998802996,94.112,103.8
102.00000998697723,107.952,109.336
104.00000998592454,116.25599999999999,109.336
106.00000998487184,121.79199999999999,123.17599999999999
108.00000998381913,120.40799999999999,113.48799999999999
110.0000099827664,124.55999999999999,117.63999999999999
112.00000998171369,131.48,121.79199999999999
114.00000998066096,132.86399999999998,127.32799999999999
116.00000997960827,127.32799999999999,134.248
118.00000997855554,114.87199999999999,124.55999999999999
120.00000997750284,107.952,109.336
122.00000997645014,107.952,105.184
124.00000997539742,99.648,105.184
126.0000099743447,95.496,101.032
128.000009973292,113.48799999999999,116.25599999999999
130.0000099722393,110.72,112.10399999999998
132.00000997118659,105.184,98.264
134.00000997013387,107.952,95.496
136.00000996908116,99.648,94.112
138.00000996802845,105.184,99.648
140.00000996697574,107.952,99.648
142.00000996592303,106.568,99.648
144.00000996487032,99.648,98.264
146.0000099638176,101.032,89.96
148.0000099627649,92.728,94.112
150.00000996171215,102.416,105.184
152.00000996065947,94.112,117.63999999999999
154.00000995960676,89.96,110.72
156.00000995855405,103.8,92.728
158.00000995750133,98.264,105.184
160.00000995644862,107.952,112.10399999999998
162.0000099553959,105.184,110.72
164.0000099543432,98.264,105.184
166.0000099532905,92.728,99.648
168.00000995223775,96.88,112.10399999999998
170.00000995118506,101.032,116.25599999999999
172.00000995013235,96.88,105.184
174.00000994907967,102.416,98.264
176.00000994802693,99.648,95.496
178.00000994697422,98.264,91.344
180.0000099459215,89.96,94.112
182.00000994486882,81.65599999999999,91.344
184.00000994381608,80.27199999999999,94.112
186.00000994276337,94.112,76.11999999999999
188.00000994171066,102.416,77.50399999999999
190.00000994065795,77.50399999999999,73.35199999999999
192.00000993960526,88.576,81.65599999999999
194.0000099385525,99.648,81.65599999999999
196.0000099374998,95.496,87.192
198.0000099364471,98.264,96.88
200.00000993539442,91.344,106.568
202.00000993434168,88.576,99.648
204.00000993328896,85.80799999999999,89.96
206.00000993223625,88.576,91.344
208.00000993118357,89.96,81.65599999999999
210.0000099301308,92.728,76.11999999999999
