Time (ms),Total A4 (uM),Total B4 (uM)
0.0,1.384,1.384
2.000009999996102,17.991999999999997,24.912
4.000009999984225,24.912,35.983999999999995
6.000009999972347,35.983999999999995,41.519999999999996
8.00000999996047,56.74399999999999,51.208
10.000009999948592,59.51199999999999,66.43199999999999
12.000009999936713,66.43199999999999,77.50399999999999
14.000009999924837,59.51199999999999,71.96799999999999
16.000009999978012,53.976,63.663999999999994
18.00000000031308,58.12799999999999,62.279999999999994
20.000000000648146,71.96799999999999,66.43199999999999
22.00000000098321,67.81599999999999,67.81599999999999
24.000000001318284,67.81599999999999,71.96799999999999
26.000000001653344,76.11999999999999,65.048
28.000000001988415,84.42399999999999,84.42399999999999
30.000000002323482,85.80799999999999,81.65599999999999
32.000000002658545,88.576,81.65599999999999
34.000000002993616,88.576,98.264
36.00000000332868,98.264,99.648
38.00000000366375,92.728,96.88
40.000000003998814,99.648,106.568
42.000000004333884,91.344,89.96
44.00000000466895,95.496,94.112
46.00000000500402,94.112,95.496
48.00000000533908,102.416,94.112
50.00000000567415,103.8,109.336
52.000000006009216,112.10399999999998,109.336
54.00000000634429,121.79199999999999,132.86399999999998
56.00000000667935,124.55999999999999,120.40799999999999
58.00000000701443,125.94399999999999,138.39999999999998
60.000000007349485,120.40799999999999,141.16799999999998
62.00000000768456,143.93599999999998,143.93599999999998
64.00000000697878,146.70399999999998,150.856
66.00000000592607,153.624,156.392
68.00000000487336,159.16,152.23999999999998
70.00000000382063,148.088,156.392
72.00000000276792,142.552,142.552
74.00000000171522,148.088,153.624
76.00000000066251,149.47199999999998,159.16
78.00000999960979,153.624,164.696
80.00000999855708,153.624,179.92
82.00000999750436,160.54399999999998,170.232
84.00000999645165,160.54399999999998,161.928
86.00000999539894,157.77599999999998,150.856
88.00000999434621,159.16,156.392
90.00000999329352,152.23999999999998,137.016
92.00000999224079,149.47199999999998,139.784
94.0000099911881,145.32,145.32
96.0000099901354,138.39999999999998,156.392
98.00000998908267,137.016,150.856
100.00000998802996,139.784,153.624
102.00000998697723,139.784,160.54399999999998
104.00000998592454,141.16799999999998,145.32
106.00000998487184,155.00799999999998,146.70399999999998
108.00000998381913,143.93599999999998,138.39999999999998
110.0000099827664,148.088,137.016
112.00000998171369,145.32,135.63199999999998
114.00000998066096,150.856,137.016
116.00000997960827,143.93599999999998,150.856
118.00000997855554,139.784,150.856
120.00000997750284,143.93599999999998,150.856
122.00000997645014,141.16799999999998,142.552
124.00000997539742,153.624,142.552
126.0000099743447,148.088,137.016
128.000009973292,148.088,137.016
130.0000099722393,145.32,142.552
132.00000997118659,145.32,134.248
134.00000997013387,137.016,128.712
136.00000996908116,138.39999999999998,125.94399999999999
138.00000996802845,128.712,134.248
140.00000996697574,141.16799999999998,138.39999999999998
142.00000996592303,141.16799999999998,145.32
144.00000996487032,160.54399999999998,145.32
146.0000099638176,175.768,156.392
148.0000099627649,163.31199999999998,173.0
150.00000996171215,157.77599999999998,163.31199999999998
152.00000996065947,164.696,155.00799999999998
154.00000995960676,173.0,155.00799999999998
156.00000995855405,175.768,159.16
158.00000995750133,166.07999999999998,155.00799999999998
160.00000995644862,171.61599999999999,149.47199999999998
162.0000099553959,167.464,174.384
164.0000099543432,153.624,175.768
166.0000099532905,163.31199999999998,174.384
168.00000995223775,164.696,175.768
170.00000995118506,177.152,166.07999999999998
172.00000995013235,178.53599999999997,168.84799999999998
174.00000994907967,184.07199999999997,170.232
176.00000994802693,186.83999999999997,160.54399999999998
178.00000994697422,174.384,173.0
180.0000099459215,175.768,178.53599999999997
182.00000994486882,170.232,178.53599999999997
184.00000994381608,179.92,171.61599999999999
186.00000994276337,173.0,173.0
188.00000994171066,173.0,159.16
190.00000994065795,156.392,149.47199999999998
192.00000993960526,145.32,153.624
194.0000099385525,138.39999999999998,156.392
196.0000099374998,145.32,149.47199999999998
198.0000099364471,153.624,152.23999999999998
200.00000993539442,153.624,150.856
202.00000993434168,141.16799999999998,142.552
204.00000993328896,134.248,135.63199999999998
