Time (ms),Total A4 (uM),Total B4 (uM)
0.0,1.384,1.384
2.000009999996102,16.607999999999997,22.144
4.000009999984225,34.599999999999994,38.751999999999995
6.000009999972347,41.519999999999996,34.599999999999994
8.00000999996047,47.056,48.44
10.000009999948592,53.976,45.672
12.000009999936713,60.895999999999994,59.51199999999999
14.000009999924837,67.81599999999999,66.43199999999999
16.000009999978012,73.35199999999999,71.96799999999999
18.00000000031308,67.81599999999999,73.35199999999999
20.000000000648146,66.43199999999999,78.88799999999999
22.00000000098321,80.27199999999999,81.65599999999999
24.000000001318284,74.73599999999999,69.19999999999999
26.000000001653344,66.43199999999999,71.96799999999999
28.000000001988415,73.35199999999999,80.27199999999999
30.000000002323482,83.03999999999999,74.73599999999999
32.000000002658545,99.648,88.576
34.000000002993616,92.728,95.496
36.00000000332868,92.728,98.264
38.00000000366375,112.10399999999998,109.336
40.000000003998814,107.952,95.496
42.000000004333884,103.8,95.496
44.00000000466895,102.416,92.728
46.00000000500402,98.264,101.032
48.00000000533908,98.264,102.416
50.00000000567415,96.88,112.10399999999998
52.000000006009216,119.02399999999999,113.48799999999999
54.00000000634429,116.25599999999999,125.94399999999999
56.00000000667935,117.63999999999999,119.02399999999999
58.00000000701443,125.94399999999999,121.79199999999999
60.000000007349485,123.17599999999999,123.17599999999999
62.00000000768456,132.86399999999998,125.94399999999999
64.00000000697878,131.48,121.79199999999999
66.00000000592607,117.63999999999999,124.55999999999999
68.00000000487336,119.02399999999999,121.79199999999999
70.00000000382063,121.79199999999999,124.55999999999999
72.00000000276792,123.17599999999999,123.17599999999999
74.00000000171522,121.79199999999999,124.55999999999999
76.00000000066251,124.55999999999999,119.02399999999999
78.00000999960979,123.17599999999999,112.10399999999998
80.00000999855708,117.63999999999999,112.10399999999998
82.00000999750436,120.40799999999999,116.25599999999999
84.00000999645165,120.40799999999999,121.79199999999999
86.00000999539894,124.55999999999999,120.40799999999999
88.00000999434621,109.336,110.72
90.00000999329352,109.336,103.8
92.00000999224079,120.40799999999999,105.184
94.0000099911881,106.568,88.576
96.0000099901354,103.8,89.96
98.00000998908267,94.112,84.42399999999999
100.00000998802996,87.192,88.576
102.00000998697723,94.112,94.112
104.00000998592454,94.112,95.496
106.00000998487184,102.416,91.344
108.00000998381913,107.952,92.728
110.0000099827664,91.344,99.648
112.00000998171369,99.648,109.336
114.00000998066096,110.72,112.10399999999998
116.00000997960827,117.63999999999999,120.40799999999999
118.00000997855554,113.48799999999999,123.17599999999999
120.00000997750284,127.32799999999999,139.784
122.00000997645014,127.32799999999999,123.17599999999999
124.00000997539742,120.40799999999999,119.02399999999999
126.0000099743447,109.336,124.55999999999999
128.000009973292,120.40799999999999,128.712
130.0000099722393,124.55999999999999,124.55999999999999
132.00000997118659,123.17599999999999,107.952
134.00000997013387,117.63999999999999,112.10399999999998
136.00000996908116,120.40799999999999,124.55999999999999
138.00000996802845,114.87199999999999,130.096
140.00000996697574,106.568,109.336
142.00000996592303,113.48799999999999,102.416
144.00000996487032,114.87199999999999,112.10399999999998
146.0000099638176,120.40799999999999,120.40799999999999
148.0000099627649,114.87199999999999,123.17599999999999
