Time (s),Total A4 (uM),Total B4 (uM)
5.1,43.7,45.0
5.15,45.5,48.900000000000006
5.2,49.5,49.5
5.25,48.5,50.6
5.3,46.6,44.7
5.35,47.900000000000006,47.2
5.4,43.6,44.400000000000006
5.45,47.800000000000004,44.1
5.5,48.400000000000006,46.0
5.55,50.5,53.5
5.6,52.800000000000004,53.400000000000006
5.65,58.1,56.0
5.7,56.5,55.900000000000006
5.75,64.2,62.400000000000006
5.8,62.300000000000004,61.900000000000006
5.85,55.6,55.2
5.9,53.5,53.5
5.95,49.1,51.1
6.0,46.5,50.1
6.05,52.0,50.1
6.1,54.2,54.7
6.15,56.5,59.1
6.2,53.400000000000006,53.1
6.25,60.5,60.0
6.3,55.6,54.1
6.35,50.2,50.6
6.4,52.800000000000004,50.800000000000004
6.45,62.2,63.5
6.5,59.6,58.400000000000006
6.55,65.10000000000001,65.9
6.6,61.400000000000006,59.800000000000004
6.65,63.1,61.7
6.7,63.7,61.7
6.75,68.5,69.5
6.8,68.10000000000001,69.8
6.85,67.2,66.60000000000001
6.9,70.3,71.0
6.95,63.300000000000004,63.300000000000004
7.0,64.8,64.60000000000001
7.05,56.2,55.1
7.1,55.1,59.0
7.15,59.300000000000004,57.5
7.2,53.900000000000006,53.400000000000006
7.25,52.7,54.900000000000006
7.3,53.0,50.5
7.35,45.300000000000004,47.800000000000004
7.4,50.0,49.6
7.45,48.7,50.900000000000006
7.5,48.800000000000004,47.400000000000006
7.55,55.7,54.0
7.6,65.2,66.10000000000001
7.65,60.5,61.5
7.7,60.400000000000006,59.400000000000006
7.75,60.400000000000006,58.6
7.8,61.0,57.7
7.85,52.1,52.300000000000004
7.9,53.2,53.5
7.95,53.2,54.1
8.0,50.0,50.2
8.05,53.0,51.1
8.1,55.7,53.300000000000004
8.15,56.6,58.7
8.2,54.0,56.400000000000006
8.25,60.6,59.1
8.3,56.2,58.1
8.35,59.7,60.300000000000004
8.4,60.6,60.400000000000006
8.45,61.6,62.7
8.5,58.900000000000006,59.900000000000006
8.55,59.400000000000006,58.800000000000004
8.6,61.7,60.2
8.65,54.6,57.400000000000006
8.7,60.900000000000006,60.1
8.75,59.7,58.0
8.8,59.800000000000004,59.7
8.85,56.6,56.400000000000006
8.9,55.300000000000004,54.300000000000004
8.95,54.300000000000004,50.800000000000004
9.0,51.2,47.800000000000004
9.05,51.2,51.0
9.1,51.2,50.900000000000006
9.15,57.300000000000004,55.900000000000006
9.2,63.800000000000004,60.900000000000006
9.25,59.900000000000006,60.1
9.3,57.900000000000006,58.1
9.35,51.7,54.800000000000004
9.4,46.7,51.5
9.45,50.6,46.900000000000006
9.5,52.0,52.6
9.55,46.900000000000006,47.0
9.6,46.300000000000004,45.0
9.65,50.2,50.7
9.7,51.900000000000006,51.1
9.75,52.6,52.2
9.8,53.1,53.5
9.85,61.1,62.7
9.9,60.800000000000004,60.6
9.95,60.800000000000004,61.7
10.0,55.5,56.300000000000004
